Date,Ingredients,Source_tag
2022-01,these watermelon & cucumber mojitos are going to become your next refreshing go-to summer drink - serve them in an ice cold pitcher!,Pinterest
2022-04,"strawberry lemonade vodka slush is a fruity, refreshing frozen cocktail. sweet strawberries, lemonade, and vodka, make a perfect boozy summer drink!",Pinterest
2019-03,a festive margarita for christmas with cranberry and pomegranate.,Pinterest
2020-06,"vodka, pineapple juice, spicy ginger beer and lime juice come together in this refreshing tropical variation of the classic mule cocktail!",Pinterest
2021-08,"this easy moscato sangria is filled with fresh strawberries, peaches, citrus, orange liquor and mint for one epic refreshing sip! a sweet and crisp sangria recipe that's the perfect cocktail to serve all summer long!",Pinterest
2019-04,this is a refreshing summer drink with lively and sweet italian cantaloupe melons and the right twist of silver tequila and lime!,Pinterest
2021-07,"whether using st. germain, another elderflower liqueur, or a homemade cordial, explore fascinating elderflower cocktail recipes to mix up at home.",Pinterest
2020-03,"looking for a light, refreshing cocktail that's perfect for summer sipping? this raspberry mojito cocktail totally fits the bill! loads of raspberry flavor, with hints of mint and lime. perfect for you next patio get together.",Pinterest
2019-10,"frozen peach bellini cocktail – light, refreshing and super easy to make! this elegant cocktail slush will be a hit for any summer party. all you need is 3 ingredients and 5 minutes – s…",Pinterest
2022-01,this moscow mule is the perfect fall cocktail that puts a unique twist on the traditional moscow mule by adding fresh apple cider.,Pinterest
2022-05,this lava flow drink is a cross between a piña colada and a strawberry daiquiri. the perfect colorful tropical frozen cocktail to make you dream of white sandy beaches and clear blue water.,Pinterest
2021-12,"this bee’s knees cocktail recipe is a timeless favorite! crisp gin is softened by smooth honey, shaken to perfection. keep reading to get the easy recipe and add this cocktail drink idea to your cocktail shaking repertoire. cheers! why is it called the bee's knees? it’s all about the honey, friend! the bee’s knees is a classic prohibition cocktail. even the name evokes the era. ""bathtub gin"" was found in many speakeasies. it was really quite bitter honey was added to sweeten and lemon adds th...",Pinterest
2022-04,put a cherry kick in your vodka cocktail.,Pinterest
2022-05,"are you looking for a fun summer drink that reminds you of the beach? then this ocean breeze cocktail recipe is exactly what you are looking for it. it is fun and refreshing on these hot summer days. the perfect summer drink. all you will need is 7-up, blue curacao liqueur, and coconut rum. we …",Pinterest
2021-02,"if you're looking for a romantic cocktail, look no further! it doesn't get more romantic than this unique and delicious, rose water gin cocktail!",Pinterest
2022-04,"a salted butterscotch white russian is a tasty fall cocktail using butterscotch schnapps and coffee liqueur. for me, a kahlúa white russian is the best autumn cocktail!",Pinterest
2018-06,"this jalapeno watermelon margarita is your new favorite margarita. the perfect balance of sweet and spicy and made with fresh pureed watermelon and spiked with jalapenos and just a splash of tequila, lime juice and orange liqueur. this is the spicy cocktail of your dreams.",Pinterest
2020-11,"""a thing of austere beauty: a lump of sugar, dissolved with a little water and two dashes of bitters, whiskey, a bit of ice and a lemon peel garnish.”",Pinterest
2019-06,a refreshing watermelon punch made with tequila! it's perfect for an outdoor summer party.,Pinterest
2021-06,this delicious two-ingredient cocktail is sure to win your heart! garnish with a lemon wheel and rose petals for an elevated look.,Pinterest
2018-08,"coconut rosewater blackberry smash. need i say more? this simple spring recipe is perfect for porch sipping, party throwing, shower hosting, or any old day that calls for a drink as beautiful as it is delicious. what do you do when the calendar (and, god-willing, the weather) heralds the beginning of spring, but no seasonal...read more »",Pinterest
2022-02,"the venetian sunrise is deceptively complex, combining tropical flavors with bright, bracing notes from italian amaro. fresh vanilla and pineapple juice are layered on a rum base to make you feel like you’re sitting on a beach in the caribbean. a kiss of aperol and orange bitters brings italy into the mix and adds complexity to the otherwise light drink, while rosé simple syrup keeps the drink from getting lopsided. a few bold, definable flavors, one radiant cocktail.",Pinterest
2020-08,"this refreshing watermelon vodka soda is the perfect summer cocktail! fruity, perfectly sweet, and easy to make!",Pinterest
2020-09,"tis the season for fresh berries, and adding them to cocktails is the perfect way to enjoy them! grab your favorite bourbon and some berries, and make this amazing blackberry bourbon smash cocktail...you'll thank me later!",Pinterest
2021-01,this raspberry lime vodka cocktail is so refreshing and super easy to make. all the raspberry fans are guaranteed to fall in love with the raspberry infusion. the cocktail requires only a few ingredients and doesn't contain a lot of alcohol at all. perfect for lightweight drinkers and any get-together or a friday or date night in!,Pinterest
2021-11,"bursting with flavors of the season, and tequila, these white christmas margaritas, made with white cranberry juice and ginger beer, are going to be your new favorite holiday cocktail.",Pinterest
2022-04,"tangy pineapple shaken with sweet coconut milk makes a summery twist on a classic cocktail. perfect for poolside sipping, this pineapple coconut margarita is the best of both a pina colada and a margarita with only one hand needed.",Pinterest
2019-09,"lightly sweetened, this flavorful margarita is a thai-inspired take on the classic tequila cocktail. flavored with fresh ginger, lemongrass and cilantro (or thai basil), this marg is easy to make and fun to serve!",Pinterest
2019-07,a frozen peach bellini recipe blended with frozen peaches and peach liqueur then topped with sweet raspberry liqueur and a little tart red wine.  it's the perfect summertime adult slush!,Pinterest
2022-04,"summer produce used simply. this gin basil smash is a fresh, clean drink with the aroma of fresh basil and sweet raspberries. muddle, shake, drink. ﻿",Pinterest
2020-03,"cool off with a frozen mermaid rum punch. an ocean blue tropical drink recipe with lemonade, coconut, white rum, banana and blue curacao that’s absolute magic!",Pinterest
2022-01,"this japanese inspired cocktail is energetic and full of sweet and citrus flavors! it features sake, vodka, yuzu juice, soda water, peach syrup, and butterfly pea flower tea!",Pinterest
2019-07,"fun, fruity, refreshing, delicious....this strawberry mojito has it all.",Pinterest
2021-11,"spicy pineapple mint margaritas combines freshly muddled pineapple chunks with mint and jalapeños shaken up with a mint syrup, tequila, and a touch of orange liquor. the perfect cocktail to sip on for a refreshing tropical twist.",Pinterest
2021-12,a festive margarita for christmas with white cranberry  juice.,Pinterest
2019-05,"the rhubarb paloma is a tart and refreshing tequila cocktail paired with citrus and rhubarb simple syrup, served over ice. cheers!",Pinterest
2019-04,"photo by @rachelgurjar my dad is not like the other dads, he’s a cool dad! and you know what cool dads do? make frozen margaritas, that’s what. ever since i’ve been of the drinking age (of course…), my dad’s go-to house cocktail is a good ol’ frozen marg. any guest knows that they can expect a blended tequila drink if they’re coming to our house. what can i say? he’s a tequila-loving dude that can get down with a frozen cocktail–i am definitely my father’s daughter. apple (or passionfruit?) doesn’t fall far, you could say. because he is also a man that loves a discount, he does a majority of his grocery shopping in the aisles of costco. one of his staples is an enormous bag of frozen mango (if you haven’t gotten your hands on one of these guys, i’d highly recommend it). he’s been blending margaritas for a long time now, but it wasn’t until recently that he had the epiphany to toss in a couple cubes of frozen mango to the party. the result? absolute mango madness! frozen mango has the most luscious, silky smooth texture that lends itself beautifully to frozen cocktails. given that my ultimate goal in this life of sin is to one up my dad in every possible way, i wanted to develop an epic frozen margarita that is ever-so-slightly more delicious than his classic frozen mango margs. guess what? i did! dad, you can pack your knives and go. jk, but you can go to costco and buy these ingredients for me.  the key addition to my next level margs? passionfruit! a couple weeks ago in the feedfeedbrooklyn test kitchen, we had a variety of tropical fruits on set for a shoot, and i was reminded just how delicious fresh passion fruit tastes. it’s the perfect balance of tart, sweet, and fruity–i’m salivating just thinking about it. what better way to use such a unique, mouthwatering flavor than in a frozen cocktail? not to mention, the salty spice from the tajin rim cuts the sweetness of the margaritas, making them the ultimate, lip-puckering cocktail. watch out dad, you’ve got some serious competition!",Pinterest
2022-05,an easy and refreshing watermelon cucumber lemonade drink recipe that will cool you down on those hot summer days. this recipe is less than 10 ingredients and only 5 steps and has a refined sugar-free option.,Pinterest
2019-02,"can you believe there are only a few weeks of summer left? that means now is the time to squeeze in as many of your favorite summer activities before fall is officially here. i still have a pretty long list of things that i want to do this summer, but to be honest i just want to eat as many peaches",Pinterest
2021-10,a vibrant tasty halloween cocktail with sparkling prosecco and rum.,Pinterest
2019-06,this strawberry jalapeno margarita will spice up your next cinco de mayo celebration!,Pinterest
2022-04,"this pineapple kiwi mojito is made with fresh fruit and no added sugars or other juices. it looks like a fancy cocktail, but you'll be surprised by how simple it is to prepare and enjoy on a hot summer day!",Pinterest
2020-07,"a light, crisp sangria full of refreshing flavors - strawberries, mint, and lemon meld together for the perfect summer cocktail!",Pinterest
2019-12,you're gonna love our mashup on a classic gin fizz cocktail...the pomegranate gin fizz cocktail dressed for the holiday season. lite and refreshing - cheers!,Pinterest
2020-04,"a refreshing, summery cocktail made with blueberries, lemons, simple syrup, vodka, and club soda. this is my most popular recipe!",Pinterest
2018-12,with only a few ingredients this easy peach sangria is one of the best sangria recipes for a party anytime of the year. such an easy drink bursting with flavor!,Pinterest
2018-01,"a tropical mojito with a little more ""island"" feel. we put the lime in the coconut. added a little pineapple juice and sparkling water and shook it all up. it's an easy, cool & refreshing cocktail!",Pinterest
2022-05,"these are amazing with fresh pineapple juice, if you can make/get it. cream of coconut is different from coconut cream. cream of coconut is syrupy thick and sweetened. it is usally sold in the alcohol section of grocers or at liquor stores. coconut cream is usually unsweetened and basically thicker coconut milk. if needed, you can use coconut cream (or even coconut milk) for pina coladas, just make sure to add sugar or simple syrup to taste.",Pinterest
2018-08,"this vodka, grapefruit and rosemary cocktail is tarted up with st germain elderflower liqueur and has a refreshing herbal taste perfect for cocktail hour.",Pinterest
2021-03,this cocktail recipe features flavours in full bloom. features empress 1908 gin and a balance of citrus and sweet.,Pinterest
2021-11,"made with spiced caramel sauce, vodka and baileys irish cream liqueur, and topped with gingerbread men, this fun christmas cocktail is just what the adults ordered.",Pinterest
2021-06,"this delicious summer drink, with the added flavor of raspberries, puts a fun and fruity spin on your traditional mojito.",Pinterest
2018-06,"make a heavily concentrated chai tea, sweeten with honey, and add vanilla. mix with vodka, coffee liquor (i always use kahlua), and cream and you have a vanilla chai white russian...the perfect holiday drink for both thanksgiving and christmas!",Pinterest
2020-08,"make the most of the season’s juicy, plump pears in this mellow, subtly spiced and gently warming autumn cocktail.",Pinterest
2021-11,"if you decorate your home well, you may feel like something is still missing. in your apartment, there is a lot of bare wall space, and you do not want to cover it up with tacky posters.  go with the cool cocktail tin signs , choose from 24 designs that will make any room inviting. perfect for your home kitchen bar, coffee shop, pub or any coffee corner. our signs are made out of tin so they’ll hold up much better than any flimsy poster ever will. you can add our  cocktail tin signs to any wall decor to make it unique.   the tin signs come with four pre-punched holes, so they can be mounted easily on walls or fences. no need for adhesive or special equipment! both edges and rounded corners are rolled and hemmed. it is great as wall pediments for home, kitchen, cafe, pub, restaurant, store and so on. the signs would make a great gift for friends, dads, and moms on their birthdays, holidays, new year's, and mother & father's day. specification  size: 15x30cm (5.9x11.8 inch) weight: 0.18kg (0.39lbs)  24 different designs  made from durable metal printed with two-color finish on tin, which can be displayed for many years easy to hang, equipped with four screws holes and can be installed with double tape. retro-artificial bronze and rust give it the perfect look of retro feeling.",Pinterest
2020-12,"this is a holiday drink for the ages with vodka, lemon juice, and a special and insanely easy simple syrup that ties the whole drink together. large batch recipe is included below for your holiday parties!",Pinterest
2021-01,calling all champagne lovers!? this is a perfect crisp and refreshing spritz for the holidays! filled with freshly squeezed orange juice and pomegranate juice!,Pinterest
2022-03,"looking for a light, refreshing cocktail that's perfect for summer sipping? this raspberry mojito cocktail totally fits the bill! loads of raspberry flavor, with hints of mint and lime. perfect for you next patio get together.",Pinterest
2020-06,"this cucumber melon splash pairs cucumber vodka with fresh cantaloupe, cucumber slices, and refreshing bubbles! the perfect cocktail for spring!",Pinterest
2018-06,"for a deliciously exciting twist on your usual g&t, try some of these beautiful gin and tonic combinations.",Pinterest
2018-10,"blanco tequila is a pure form of the agave-based alcohol; unlike resposado and añejo tequila, it isn’t aged in wood. in this coconut and lime margarita recipe, the lightest tequila gets a rich and creamy texture from coconut cream.",Pinterest
2022-01,"this frozen aperol spritz cocktail, with a vibrant sunset-orange hue, is filled with aperol, orange juice, strawberries and prosecco, then blended up into a frozen frothy cocktail. it's a refreshing summer cocktail recipe that's easy to prep ahead and will make you feel like your backyard is an italian courtyard.",Pinterest
2022-05,a festive pink drink is what every party needs! these delightfully sweet pomegranate margaritas are guaranteed to please!,Pinterest
2022-05,"suite à mon dernier billet sur mes dessins culinaires, je réalise tardivement que je n'avais pas montré quelques affiches créées sur le thème des cocktails. illustrations à l'encre et aquarelle réalisées sur du papier canson a3 avec les recettes de la sangria, la pina colada, le spritz, le mojito et l'irish coffee. c'était un petit",Pinterest
2022-03,this sweet and spicy bourbon-laced lemonade is made with just a handful of simple ingredients and is perfect for summer sipping.,Pinterest
2018-12,"a delicious, fruity christmas cocktail recipe in all the festive colours. this gin smash has layers of strawberries, lychee and mint with gin, of course!",Pinterest
2018-03,"take the work out of hosting by laying out all the plates, cutlery and condiments in advance. by encouraging a self-serve atmosphere, you can spend time with your guests instead of serving all night. complete the meal offer a cool and colourful blender drink perfect for a summer’s eve.",Pinterest
2022-05,"for a great local source of gin check out the eau claire distillery in turner valley! gin, the unsung hero, is a linchpin in any bartender’s arsenal. from crafting a classic martini to concocting t…",Pinterest
2019-11,"a fun, refreshing summer twist on the classic cocktail with fresh blueberries and thyme.",Pinterest
2018-11,"homemade spiced chai simple syrup, mixed with warming bourbon, winter citrus, a touch of vanilla, and fizzy sparkling water. make the syrup ahead of time and keep in the fridge to mix up a quick drink in a moment's notice.",Pinterest
2021-04,"this watermelon cucumber basil lemonade recipe is a perfectly refreshing summer drink recipe.  made with simple ingredients and no added sugar!  add vodka, tequila or gin to make it a watermelon cucumber cocktail!",Pinterest
2021-07,make this limited ingredient summer cocktail with pineapple juice and a couple other ingredients. it's the perfect summer cocktail and tastes delicious.,Pinterest
2021-10,"this pear bourbon cocktail smashes together overripe pears with maple syrup, allspice, and bourbon to make a great fall cocktail.",Pinterest
2020-11,"60 second video tutorial: a cosmopolitan, or informally a cosmo, is a cocktail made with vodka, triple sec, cranberry juice, and freshly squeezed or sweetened lime juice.",Pinterest
2021-11,"the perfect paloma cocktail recipe! refreshingly sweet and tangy, fresh grapefruit juice is the key to the perfect paloma. cheers! serving size: 1",Pinterest
2022-05,"traditionally made with red or white wine, this spanish staple is updated with rosé wine, fresh grapefruit juice and fresh raspberries. to mix things up, you can try any of your favorite fruits in this summery rose sangria recipe. sliced stone fruits and fresh blackberries work particularly well.",Pinterest
2022-03,creamy yet refreshing...the perfect tropical mojito!,Pinterest
2021-01,this grapefruit jalapeño margarita is a refreshing cocktail made with fresh ingredients and just the right amount of spicy kick!,Pinterest
2022-04,"your new favourite cocktail. empress 1908 muddled with basil, thyme, rosemary, and mint. served over ice.",Pinterest
2022-02,"the tequila honey bee is a refreshing cocktail from nick korbee, the executive chef and beverage director at egg shop in new york city",Pinterest
2016-10,a homemade thyme-infused fig syrup is combined with champagne and apple cider to make this sparkling fig & honey cocktail.,Pinterest
2018-11,"lavender oil has infinite uses and yet lavender buds are underutilized in the kitchen. thanks to the kale & caramel cookbook ($13) by lily diamond, here's",Pinterest
2022-02,classic mojitos get a tropical twist in these delicious pineapple coconut mojitos!,Pinterest
2021-12,"one of my favorites for the holiday season; this pomegranate and rosemary gin fizz is so crisp and refreshing, not to mention perfectly beautiful!",Pinterest
2018-09,"sneak some good-for-you ginger, honey, rosemary, and apple cider vinegar into your cocktail for a guilt-free happy hour. spring ginger honey switchel from healthfully ever after",Pinterest
2021-09,"this rosé lemonade elderflower sangria is the most refreshing summer cocktail! it's super easy to make, only 5 ingredients, and is easily multiplied to serve a crowd! all you need is dry rosé, freshly squeezed lemon juice, a touch of simple syrup for sweetness, elderflower liquer, and a splash of seltzer. absolutely delicious and dangerously good!",Pinterest
2022-01,"pineapple jalapeno margaritas are the best blend of sweet and spicy. if you love margaritas and are looking for a new, fun way to make them, this is it.",Pinterest
2022-05,"mango mojito mocktail is an easy-to-make refreshing drink that comes together in under 5 minutes and is perfect for summers,",Pinterest
2020-04,these raspberry gin fizz cocktails are so delicious and fresh that you'll leave they leave gin and tonic in the dust!,Pinterest
2021-08,buy empress 1908 gin online and have it delivered to you. new retailers are always being added so please come back often for more options.,Pinterest
2019-06,"peach strawberry white wine sangria - enjoy the taste of summer any time of year with this 6 ingredient sangria, made in less than 5 minutes!",Pinterest
2022-05,"this strawberry gin smash has fresh basil, elderflower liqueur, and lime juice for a refreshing, delicious summer cocktail. make it in a pitcher or as a single drink!",Pinterest
2022-03,"enjoy a little bit of mexico with this simple, citrus non alcoholic paloma",Pinterest
2020-04,celebrate world gin day this spring/summer with these four tanqueray & tonics with a twist. there’s a g&t for everyone!,Pinterest
2020-05,this peach sangria is the perfect pitcher drink to serve for entertaining. made with white wine this party punch is light and delicious for summer parties or girls night in.,Pinterest
2021-05,"the tequila sunrise cocktail is a 1970s classic combining tequila, orange juice and grenadine. it was popularized in part by the rolling stones.",Pinterest
2019-04,"irish whiskey, honey liqueur, orange juice and bitters combine in this unconventional cocktail.",Pinterest
2022-03,"a refreshing and crisp tequila cocktail made with three ingredients: tequila, soda, and lime.",Pinterest
2018-01,"these oh-so-pretty rum punch cocktails are the perfect cocktail for the spring and summer months. they look cute, taste amazing, and are super easy to make - which means they're the perfect cocktail for parties and entertaining. this recipe is a pineapple mango rum punch with some really beautiful (completely edible) garnishes... orchids and orange zest anyone?!",Pinterest
2021-10,"ginger syrup is sweet, fragrant with a bit of heat to spice up any drinks you add it to. the syrup requires only three ingredients, and you can easily make a large batch and store it in the refrigerator.",Pinterest
2020-05,the gin paloma takes gin in a new direction. the salty rim and tartness of grapefruit makes a great combination. finish with soda for bubbles!,Pinterest
2022-05,sweet and boozy limoncello and gin are a match made in heaven in this lightly sparkling summer cocktail! try our quick and easy recipe today - no shaker needed!,Pinterest
2017-08,you only need a few ingredients to enjoy fresh pineapple mojitos at home! you can make the pineapple simple syrup ahead of time and refrigerate it until ready to use.,Pinterest
2022-02,"this paleo blueberry lime mocktail is a refreshing and delicious drink that anyone can enjoy. the sweet blueberries go so well with the tangy lime, just add your favorite sparkling water for the perfect bubbly drink.",Pinterest
2021-03,are you a speedy sipper or do you nurse your drinks? it depends for me (but i always end up with cold coffee somehow). if you’re s...,Pinterest
2021-07,"the drink to enjoy all summer long! malibu rum, pineapple juice, and cranberry juice over ice with a slice of lime",Pinterest
2022-04,"my blueberry mojito pitcher is a fun and easy summer cocktail full of fresh blueberries, mint, lime juice, rum, and simple syrup. great for a party or a crowd.",Pinterest
2022-05,"today we have some tasty drink ideas for you thanks to one of our readers, michelle who came up with 4 signature drinks for your wedding or shower. the choice of wedding drinks can be color coordinated to match the rest of the event. a non-alcoholic cranberry or peach iced tea is an invigorating delight that gives an ample opportunity for customization. when it comes to alcoholic drinks, quick and easy cocktails can be made using fruit garnishes, miniature umbrellas and even colored sugar. no matter what, personalization and mood-building is the key to dazzling guests with the perfect wedding. by the end of the event, guests should have a distinct sense of the character possessed by the bride and groom and get the sense of being special when they’re treated to signature cocktails designed for the big day. recently, i stumbled upon a great cocktail recipe while attending a syracuse wedding at the turning stone resort. known for their extravagant amenities, the experts at the resort have an exclusive signature drink menu for large events. the o-cosmo martini, as it is called, features a sweet, citrusy flavor and made a great treat for guests. this signature cocktail gives a twist on the traditional cosmopolitan. the event will be a bigger hit with more of these unique elements. if signature cocktails are […]",Pinterest
2021-12,"cranberry and orange juice are mixed with aperol liquor, prosecco, and a splash of sparkling water to make for a refreshing winter cocktail.",Pinterest
2021-01,"an autumnal gin cocktail shaken up with blackberry jam and rosemary, and topped with a sweet foam of egg white.",Pinterest
2022-05,"from bright citrus to warm spices, these infused waters will be your new go-to beverages.",Pinterest
2022-03,"lychee lime fizz is a light and refreshing sparkling cocktail made with lychee, lime and mint.",Pinterest
2021-10,"our top selling 24""x36"" drink poster now updated with our best drinks featuring our masterpiece collection of gourgeous cocktails. there's something in here for everyone; mixologist or beginner, and each drink image contain a high resolution photograph, recipe and ingredients. so stock up your bar and get ready to go on a cocktail adventure. put our cocktails in your pocket. now this poster also includes our companion ebook features 300 of our top cocktails and a great bartending guide. prepare dazzling cocktails for your company over the holidays. over 250,000 followers on social media enjoy our pop cocktails drink recipes. we highly recommend you print the poster on glossy/metallic/pearl photographic paper wherever you print your photos, i.e. walmart, shutterfly etc this poster looks gorgeous when done this way! this high resolution poster can also be printed at 20""x30"" or 12""x18"" so any space you've got is covered, and will be sure to be the new centerpiece wherever it's featured. please note these are digital files you can immediately download, these are not physical items that are shipped. please feel free to contact us if you have any questions about our posters or guides //// copyright © 2020 pop cocktails and rob maran please drink responsibly. don't drink and drive.",Pinterest
2022-03,fresh peach and lavender flavours make this summer gin & tonic recipe by @bitesizedstudio impossible to resist!,Pinterest
2021-03,"digital printable wedding signature drinks sign, wedding signature cocktail sign, chalkboard bar menu, wedding cocktails bar signs, chalkboard sign, wedding bar menu sign, wedding bar sign, wedding cocktails bar sign, open bar sign, wedding signage, wedding reception signs, wedding sign, watercolor drinks illustration, watercolor cocktails illustration idm2 ♥♡♥ this listing is for digital printable files for following : ▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔▔ one-sided bar menu available size: 8"" x 10"" / 8.5"" x 11"" / 11"" x 14"" / 12"" x 15"" / 12"" x 18"" / 16"" x 20"" / 18"" x 24"" / 22"" x 28"" / 24"" x 30"" / 24"" x 36"" ♥♡♥ please choose what you would like from the drop-down options ♥♡♥ ♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥ you will receive : ▔▔▔▔▔▔▔▔▔▔ ♥ you will receive the customized digital printable files in jpeg and pdf with your information on it. ♥ i will do unlimited changes on wording for you. you will not be able to edit file yourself. ♥ then you get them printed yourself. ♥ first proof will be provided in 3 days after your purchase. ♥ high resolution files will be provided in 24 hrs after you approved final proof. ⛔⛔ please note ⛔⛔ ♥ by selecting ""original drink image"" option, you can switch to use any other signature drinks images available in ""bar menu signature drink"" section in my shop. please visit: www.etsy.com/shop/weddingsundaestudio?section_id=18360166 ♥ if you need new signature drink images that are not available in my shop, please select option ""new (#) drink images"". ♥ fonts and font colors can be customized. i will change fonts and font colors only for the first proof. ♥ please choose ""custom fontsorcolors"" option if you would like the unlimited changes for fonts or colors. ♥ wording can be customized for any other events. wording can be in german, french, greek, spanish etc. ♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥ ★★★ how it works ★★★ ▔▔▔▔▔▔▔▔▔▔▔▔▔ ♥ purchase • purchase the listing by selecting drop-down options for what you would like. ♥ send wording • put your wording and any required customization in ""note to seller"" while checking out. ♥ proofing • i'll send you the digital proof within 3 days after your payment. i'll make unlimited changes until you're happy with it. ♥ get high resolution files • i will send you the link to download high resolution files within 24 hrs after you approved the final proof. ♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥ ★★★ rush order ★★★ ▔▔▔▔▔▔▔▔▔▔▔▔ if you need them rush, please let me know the due date you need it before placing order so i can manage it properly. if you have any question or any concern, please feel free to send me a message. i'm happy to help 😊 💕 💕💕 thank you for stopping by and enjoy shopping 💕💕 ♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥∞◉∞♥ this file is for personal use only and may not be shared, forwarded, sold or distributed.",Pinterest
2021-11,magical colour changing cocktails!,Pinterest
2021-06,"easy to make, this homemade rhubarb syrup has so many uses! rhubarb simple syrup can be poured over pancakes, made into cocktails and drinks, served over ice cream, added to pound cake, and more.",Pinterest
2022-04,"enjoy a tasty, fresh non alcoholic peach bellini mocktail!",Pinterest
2022-03,"the test pilot is a classic tiki cocktail created by don the beachcomber back in the 1940s. it combines two types of rum with angostura bitters, pernod, cointreau, falernum, and fresh lime. i decided to riff on this drink by incorporating tropical fruits and the flavors of one of my favorite contemporary cocktails, the paloma. the result is a very balanced, delicious reinterpretation that i think is perfect for summertime.",Pinterest
2022-05,"sweet pink grapefruit juice, fragrant rosemary, and elderflower liqueur are added to gin and tonic to make a fresh, refreshing, and fun elderflower grapefruit gin and tonic.",Pinterest
2021-12,a festive margarita for christmas with white cranberry  juice.,Pinterest
2020-05,"we’ve all been there: you buy a large quantity of an ingredient for one recipe, and then you’re stuck not knowing what to do with the rest of it. a common culprit? amaretto liqueur, which is often used in almond-flavored butter cookies. but after you’ve added one tablespoon to the batter, you’re left with a bottle full of almond-flavored liqueur. well, now’s the time to try your hand at a new cocktail: a deliciously refreshing amaretto sour. the “sour” element comes from two types of citrus, freshly-squeezed lemon juice and a slice of orange. garnish with a cherry for a pretty presentation.watch the video above to find out how to make an amaretto sour, and read on for the easy recipe instructions and five ingredients.",Pinterest
2021-06,"cool, refreshing and loaded with alcohol, this lemon vodka slush is going to be your favourite summer cocktail of all time after you've had just one delicious sip!",Pinterest
2018-04,"as the warmer summer days start to make way for fall, i am making the best of what i have left with delicious, fruit-filled mojitos. this pink strawberry version gets its color from grenadine syrup, which i use in lieu of sugar. it features all the usual suspects like rum, lime, and mint, and i added some strawberries to give it a little more flavor. the berries also provide additional natural sugars to complement the grenadine and balance the final cocktail.",Pinterest
2022-01,looking for an alternative to the margarita? the doralto is a tequila cocktail that hits a similar sweet and sour note while being light and bubbly.,Pinterest
2018-11,a dirty chai martini naturally sweetened with maple and balanced with a pinch of pink himalayan salt. made creamy with almond milk for a vegan cocktail.,Pinterest
2022-05,"this super easy vodka slushy recipe is made with a handful of ingredients in a matter of minutes.  with plenty of frozen raspberries and orange juice, it's refreshing, delicious and sure to be on rotation all summer long!",Pinterest
2021-03,"ruby red grapefruit sparkler, perfect for summer!",Pinterest
2021-04,"tropical sangria with coconut rum is an easy cocktail recipe made with white wine and pineapple! we love this sangria recipe all year long, but especially in summer.",Pinterest
2021-10,"make the most of the season’s juicy, plump pears in this mellow, subtly spiced and gently warming autumn cocktail.",Pinterest
2019-04,"late summer, sitting by the pool, the sun beating down.. wouldn't a raspberry wine slushy be perfect right about now? try this recipe - and if you have friends over you can double or triple",Pinterest
2020-05,"a frozen guava margarita is a fruity and refreshing tropical take on a classic favorite. made with guava nectar and tequila, these margaritas pack a punch and are so quick and easy to make!",Pinterest
2020-03,"a thirst-quenching rhubarb mint mojito made with rhubarb syrup, fresh mint, and lime. yum.",Pinterest
2022-01,"a refreshing, summery cocktail made with blueberries, lemons, simple syrup, vodka, and club soda. this is my most popular recipe!",Pinterest
2021-11,"this beautiful poinsettia mimosas is the perfect cocktail for the holidays! this drink is the christmas version of a regular orange juice mimosas!  i love these poinsettia mimosas. if you love champagne and cranberry juice, you'll love these poinsettia mimosas! the perfect holiday drink!",Pinterest
2021-12,"sparkling hound recipe | grapefruit mimosa spring is here and that means baby and wedding showers, get-togethers around brunch and sparkling...",Pinterest
2022-01,wishing you were on a tropical island? this strawberry coconut daiquiri is an easy-to-make rum-based frozen cocktail that will have you feeling like you're on a beach vacation!,Pinterest
2020-10,"this strawberry smash is made with fresh strawberries, lemon juice, mint, honey and gin that is topped off with ginger beer, making it a great summer drink.",Pinterest
2019-03,rum & orgeat cocktail with burnt rosemary,Pinterest
2022-03,"i couldn't wait to try this tropical frozen blue hawaiian cocktail recipe. it is the perfect combination of white rum, blue curacao, pineapple juice, and coconut cream blended with ice. this is the ultimate summer pool side cocktail to sip on in the hot summer heat.",Pinterest
2021-05,"this sparkling cocktail features gin, a floral lavender simple syrup, and fruity blueberry juice. both delicious and beautiful to look at!",Pinterest
2020-09,"yanni kehagiaras riffs on the negroni with campari, gin, sweet vermouth, and an ounce of pineapple. he shakes the drink and pours it over ice.",Pinterest
